"","Estimate","Est.Error","Q2.5","Q97.5"
"1",29.0212508918069,3.04922663062925,23.0786738580984,34.9679969516376
"2",33.2536187232078,3.0344590872959,27.4690220001745,39.2751283067042
"3",30.3398625587045,3.07307880600495,24.4667105979442,36.3539605600821
"4",29.7277483586583,3.01460554049524,23.9172884449298,35.5299605740991
"5",26.5654136167984,3.05706176221664,20.5560346623738,32.4963137615397
"6",29.5268079101802,3.0136757978738,23.6123734461043,35.4256096096201
"7",30.4650357890169,3.06801024937254,24.5435053374747,36.5329308129674
"8",33.0433604455054,3.04316469460264,27.1578289309747,39.0340937474804
"9",27.4031867398314,3.08082826569291,21.2538955703111,33.3736093829099
"10",30.5283291485577,3.09931759243055,24.5245789191336,36.6365191575356
"11",29.1885846369736,3.08876091015473,23.2787555942325,35.2417389121654
"12",27.8493486207229,3.01323384401962,22.0186338013705,33.805163450928
"13",31.3962539717946,3.05156714489774,25.3524093856338,37.3718664845312
"14",26.1500439832218,3.06830649117185,20.025393740483,32.118518116399
"15",32.18782450972,3.0668378676893,26.258973681279,38.3575870080184
"16",27.9303921511055,3.02594879925351,22.1610588391017,33.881478995279
"17",27.5716543115362,3.03705690620789,21.5954286871865,33.4436422306974
"18",31.7190378381848,3.06987492002744,25.6976164509867,37.7741310560151
"19",25.5372519137454,3.07568793503692,19.5495396915424,31.5673952367965
"20",25.6708705434734,3.03381434063251,19.7201704228498,31.4785256602178
"21",29.5426844635143,3.02641930566858,23.6340880710406,35.4123827446208
"22",29.7789713669501,3.08144948420449,23.7183573949991,35.7727506871282
"23",28.9538114408101,3.06686695426931,23.005684408783,34.9858327410861
"24",31.5772909994401,3.06685211247563,25.5548714767514,37.5166475406647
"25",33.6324208024282,3.02872490123194,27.6844285716909,39.4996564066739
"26",26.2376384306247,3.05467763879286,20.273648621658,32.2619846416042
"27",25.021266030776,3.09888813078344,19.024013479439,31.1038298247788
"28",32.1812159983146,3.0422443868552,26.2164706276083,38.1511764609553
"29",24.1826881366807,3.04441792150704,18.3159533993375,30.1906957695713
"30",24.7183716825848,3.05706631880995,18.8395382740815,30.750123429336
"31",31.5585402027031,3.07280353915434,25.4631236599883,37.5492109231229
"32",27.5867336895294,3.11824595949111,21.4303158496148,33.7800121960832
"33",24.3329302145367,3.02298668612373,18.4054264810406,30.2320126970667
"34",25.7046562967313,3.07843170081574,19.7904345893311,31.8870814243554
"35",26.0650246852627,3.02928515530024,20.162365783065,31.9747183740803
"36",25.2466838268857,3.04118582639122,19.2256497799138,31.3258574081749
"37",27.1088952330355,3.03800308843033,21.1351557563199,33.0088631585278
"38",29.4685133779993,3.1032724281202,23.2924634466605,35.5347394112621
"39",30.4707849217998,3.03674035784061,24.4556175439635,36.423552147502
"40",32.8489877516757,3.06432711241602,26.7740791722693,39.001794819495
"41",31.4372143657184,3.02393214634826,25.4845224951127,37.3616072354238
"42",26.7008428581527,2.98355545875414,20.7974075120471,32.5476922066077
"43",25.370597550319,3.08652260605103,19.3932124305719,31.3555048519442
"44",31.2638775166852,3.07925448295488,25.341173026556,37.4378015946351
"45",26.8533548254607,3.04521600953551,20.888005558176,32.818708091954
"46",25.5701103416183,3.06498896827114,19.4966480526141,31.5639674014972
"47",26.6095213323232,3.08771135101104,20.5949399814374,32.6847583995906
"48",26.9035783504754,3.06071425984294,20.9843206756118,32.9358471528765
"49",25.2870024728939,3.02306445167385,19.5163997485858,31.1703666875928
"50",24.0288023851064,3.05845606608609,18.0448798519929,29.9677320206506
"51",27.5237911659114,3.067769426458,21.56106976904,33.5074145111683
"52",29.497930686892,3.09089289912021,23.3579005170239,35.5370453515705
"53",29.2036417474005,3.01870498648466,23.4532647524641,35.1911324572818
"54",26.8911233102081,3.08264572596157,20.9380186565043,33.1657549156128
